year,resid,age,gender,race,educ1,urban,region,income,union,religion,martial_status,occup2,partyid7,str_partyid,dlikes,rlikes,presvote_2party,ideo7,perfin1
1996,1858,38,2,1,2,3,3, ,2,1,1,3,6,3,3,2,1,6,3
1996,1859,57,2,1,2,3,3, ,2,1,1,2,6,3,-2,0,2,6,2
1996,1860,40,1,1,2,3,3,3,1,4,3,3,5,2,-2,1, ,6,2
1996,1862,57,1,2,2,3,3, ,2, ,1,3,4,1,0,0, , , 
1996,1863,36,1,3,4,3,3,3,2,1,3,1,5,2,-5,2,2,6,1
1996,1865,49,2,1,4,3,3,3,2,2,3,1,2,3,2,5,2,4,1
1996,1866,50,1,1,3,2,3,5,2,2,1,1,7,4,-2,5,2,5,1
1996,1867,25,1,1,3,1,3,1,2,1,2,4,2,3,-2,-1, ,3,1
1996,1868,34,2,2,2,3,3,1,2,1,3,6,1,4,1,0,1,6,1
1996,1870,36,1,1,2,1,4, ,2,2,1,2,2,3,-1,-2, ,5,2
1996,1871,62,1,1,2,3,3,1,2,1,1,3,1,4,2,0,1,6,1
1996,1873,73,2,2,2,3,3,1,2,1,5,3,1,4,0,0, ,2,1
1996,1874,22,2,2,2,3,3,1,2,1,2,6,2,3,0,0, ,4,1
1996,1875,56,2,1,2,3,3,4,2,1,1,6,4,1,0,0, ,6,2
1996,1876,30,1,1,4,2,4,2,2,2,1, ,7,4,-2,2,2,6,1
1996,1877,42,2,1,4,3,3,3,1,1,1,1,2,3,4,0,1, ,3
1996,1878,22,1,1,2,3,3,4,1,1,2,4,6,3,-2,1, ,7,1
1996,1879,56,2,2,2,1,3,2,2,1,3,3,3,2,1,0, ,7,1
1996,1880,45,2,1,4,2,3,5,2,1,1,1,7,4,-2,-2,2,3,1
1996,1881,50,1,2,2,3,3,1,2, ,5, ,1,4,3,1,1, ,1
1996,1882,39,1,1,4,2,3,4,2,2,1, ,7,4,0,1,2,5,1
1996,1884,76,1,1,1,3,2,2,2,1,1,2,1,4,1,-4,1,2,1
1996,1885,34,1,1,2,2,4,3,2,1,1,1,7,4,-3,4,2,6,2
1996,1886,40,2,1,2,2,4,3,1,1,3,3,3,2,0,0, ,3,1
1996,1887,24,2,1,2,2,2,2,2,2,2,2,2,3,0,0, ,4,1
1996,1888,70,1,1,4,3,1,4,2,3,1,1,4,1,3,1,1,5,2
1996,1890,28,1,3,4,2,1,4,2,2,1,1,6,3,-2,0, ,6,1
1996,1891,41,1,1,3,2,1,3,2,1,1,1,6,3,-4,2,2,6,1
1996,1892,57,2,1,3,3,3,4,2,1,1,2,2,3,0,0,2,6,2
1996,1893,71,2,2,2,1,2,1,2,1,5,3,3,2,2,-3,1,2,1
1996,1894,81,1,1,3,2,2,3,2,2,1,2,2,3,0,0,1,2,1
1996,1895,51,1,1,2,1,3,3,1,1,3,3,6,3,-4,0,2,4,2
1996,1896,34,1,1,4,2,3,4,1,1,1,1,7,4,-2,-2,2,6,1
1996,1899,70,2,1,2,3,2,3,2,1,5,3,1,4,4,-3,1,4,3
1996,1902,55,2,1,3,3,2,3,1,2,1,1,2,3,2,-5,1,1,3
1996,1903,35,1,1,3,1,2,3,1,2,2,3,2,3,1,-1,1,6,1
1996,1904,78,1,1,2,2,2,2,1,2,1,3,1,4,-1,-3,1,6,2
1996,1905,42,1,1,3,1,2, ,2,2,2,2,2,3,1,-4,1,5,2
1996,1906,37,2,1,2,1,2,4,2,4,2,3,3,2,5,-5,1,3,1
1996,1907,73,2,1,2,1,2,2,2,2,5,3,5,2,-4,3,2,6,3
1996,1909,65,2,1,2,3,3,3,1,1,1,3,2,3,1,-1,1,3,2
1996,1910,42,1,1,2,2,1, ,2,4,1,3,3,2,-3,1,2,4,3
1996,1911,78,1,1,2,2,1,4,2,4,1,1,4,1,3,-2,1,4,1
1996,1913,53,2,1,2,3,3,3,2,1,1,3,5,2,-4,0, ,4,3
1996,1914,41,2,4,2,3,3,2,2,1,1,3,1,4,2,-2,1,6,1
1996,1916,22,2,1,3,3,3,3,2,1,1,4,6,3,-2,2, ,4,1
1996,1917,34,2,1,4,1,3,3,2,1,3,1,1,4,4,-3,1,2,1
1996,1918,76,1,1,2,2,1,2,2,2,2,3,5,2,-4,5,2,4,1
1996,1919,42,1,1,4,3,3,3,2,4,1,1,2,3,0,-1,1,3,2
1996,1920,35,2,2,2,1,3,1,2,1,5, ,2,3,1,0, ,4,1
1996,1921,55,2,2,3,1,3,2,2,1,5,1,1,4,3,2,1,3,1
1996,1922,28,2,2,3,1,3,1,2,1,2,3,2,3,4,-1,1,4,1
1996,1924,32,1,1,3,1,2,1,2,2,2,3,2,3,0,-3, ,2,1
1996,1925,26,1,5,3,2,1,3,2,2,2,1,3,2,1,-1, ,5,1
1996,1926,33,1,1,3,1,2,4,1,2,1,1,6,3,-2,1, ,5,3
1996,1927,35,1,5,2,1,3,3,2,2,2,2,3,2,-2,0,1,2,2
1996,1929,37,2,1,2,2,3,3,2,2,1,3,1,4,-1,-1, ,4,3
1996,1930,37,2,1,2,1,2,2,2,1,3,2,3,2,1,-1, ,4,2
1996,1931,44,2,1,2,2,4,4,1,4,1,2,1,4,3,-4,1,3,3
1996,1932,62,2,1,2,2,4,3,2,1,1,1,1,4,2,-1,1,6,2
1996,1934,79,2,1,4,2,3,3,2,1,5,1,6,3,-4,4,2,5,1
1996,1935,40,1,1,4,2,3,4,2,2,1,1,3,2,3,-3, ,3,3
1996,1936,75,1,1,4,2,3,3,2,1,1,1,1,4,4,1,1,5,2
1996,1937,41,2,1,3,2,3,3,2,1,1,1,6,3,-4,1,2,6,1
1996,1938,36,2,1,3,2,3,4,2,1,1,6,6,3,0,3,2,4,1
1996,1939,36,2,1,4,2,3,4,2,1,3,1,6,3,3,1,2,6,3
1996,1940,57,1,1,4,2,3,3,2,1,1,3,5,2,0,0,2,4,3
1996,1941,66,1,1,4,2,3,4,2,1,1,1,6,3,-1,1,2,6,2
1996,1942,37,1,1,4,2,3,3,2,1,2,2,5,2,-1,1,2,4,1
1996,1943,59,2,2,3,2,3,3,2,1,1,3,1,4,5,-1,1,4,1
1996,1944,45,1,1,4,3,4,4,2,4,1,1,1,4,5,-5,1,2,1
1996,1945,61,2,1,2,2,4,2,2,1,1,3,3,2,2,1, , ,1
1996,1947,70,1,1,4,2,3,4,2,1,1,1,7,4,-5,5,2,6,3
1996,1948,43,1,1,3,3,4,4,2,4,1,3,2,3,-3,0,2,6,3
1996,1949,38,2,1,2,3,4,4,2,1,1,2,7,4,-5,3,2,6,1
1996,1950,36,2,5,2,3,4,1,2,1,2,6,7,4,0,5,2,7,3
1996,1951,35,1,2,2,1,3,1,2,3,4,3,7,4,1,0,1,7,1
1996,1952,59,1,1,3,2,3,4,2,1,1,3,6,3,2,-1,1,6,1
1996,1953,24,2,5,3,2,3,3,2,1,3,3,5,2,-1,0, ,6,3
1996,1954,52,1,1,2,2,3,2,2,1,3,3,4,1,2,0,1,4,1
1996,1955,77,1,2,3,1,3,1,2,1,3,3,2,3,4,-2,1,5,2
1996,1956,72,2,1,2,2,3,3,2,2,1,2,5,2,-1,2,2,4,2
1996,1957,43,1,2,3,2,3,4,1,1,1,3,1,4,1,0,1,2,1
1996,1958,62,1,2,2,2,3,3,2,1,3,4,1,4,1,0,1,7,3
1996,1959,43,2,2,3,2,3,3,2,1,1,1,2,3,3,-1,1,4,1
1996,1960,50,2,3,4,2,3,4,2,1,1,3,5,2,-1,3,2,6,3
1996,1961,25,2,2,3,2,3,2,2,1,2,1,1,4,1,-3,1,6,1
1996,1962,47,2,2,2,2,3,3,1,1,3,3,1,4,4,-1,1,4,1
1996,1964,28,1,1,4,1,4,1,2,3,7,1,2,3,1,-2,1,3,1
1996,1965,29,2,1,4,1,4,3,2,4,2,1,1,4,2,-4,1,3,1
1996,1966,83,2,1, ,2,4,3,2,2,5,1,6,3,0,0,2,4,2
1996,1967,35,1,2,2,1,4,2,2,1,3,3,1,4,2,-2,1,6,1
1996,1968, ,2,2,2,3,3, ,2,1,5,3,2,3,0,0,1, ,1
1996,1969,57,2,1,2,2,1,3,1,1,1,2,5,2,-2,3, ,4,3
1996,1970,39,1,1,2,2,1,5,2,1,1,1,3,2,0,0,1,3,1
1996,1971,32,1,1,3,1,1,4,2,2,1,5,6,3,-1,4, ,5,2
1996,1972,25,1,1,4,2,1,3,2,2,2,1,1,4,2,-2,1,2,1
1996,1973,35,2,2,3,1,2,3,2,1,1,1,1,4,0,-3,1,2,1
1996,1974,65,2,1,2,1,2,3,2,1,5,2,6,3,0,-3,1,6,2
1996,1975,23,1,1,4,3,3,4,2,1,2,2,3,2,2,-2,1,4,1
1996,1976,68,2,1,2,2,2,1,2,1,3,2,6,3,-3,2,2,6,3
1996,1977,28,1,1,3,1,4,4,2,1,2,2,7,4,-2,1,2,5,2
1996,1979,41,1,2,4,1,1,2,2,2,1,1,1,4,3,-4, ,4,1
1996,1980,38,1,1,4,2,2,4,2,1,1,1,7,4,-4,-2,2,4,2
1996,1982,40,2,1,4,2,1,4,1,2,1,2,6,3,1,-1,1,6,2
1996,1983,44,1,1,4,2,3,3,2,2,1,2,2,3,0,-1,1,3,1
1996,1985,30,2,1,3,2,1,3,2,1,1,2,6,3,1,-2,1,4,2
1996,1986,48,2,3,4,3,3,5,2,4,1,1,1,4,-1,0,1,3,1
1996,1987,41,2,1,3,3,3, ,2,1,1,1,2,3,1,0, ,3,1
1996,1988,41,2,1,4,1,3,4,2,2,4,1,1,4,4,-2,1,2,2
1996,1989,48,2,5,1,1,3,2,2,2,1,3,2,3,0,0,1,4,2
1996,1991,26,2,5,4,1,3,2,2,1,2,1,2,3,0,0, ,3,1
1996,1992,67,1,5,2,1,3,1,2,2,1,3,2,3,1,1,1,4,2
1996,1993,41,2,1,3,2,3,5,2,1,1,1,7,4,-5,2,2,6,3
1996,1995,42,2,2,3,1,3,1,2,1,3,2,1,4,2,-3,1,4,1
1996,1996,44,2,2,2,1,3,1,2,1,2,3,1,4,2,-2,1,4,2
1996,1997,61,2,2,2,1,3, ,2,1,1,6,1,4,4,-5,1,6,1
1996,1999,20,1,1,2,1,4,1,2,1,2,4,3,2,3,-2, ,4,1
1996,2000,33,1,1,3,2,2,2,2,2,3,3,6,3,1,-2,1,6,3
1996,2002,38,2,1,4,2,2,4,2,1,1,1,5,2,0,-2,2,4,3
1996,2003,55,1,1,4,2,3,4,2,1,1,1,6,3,-1,-1, ,3,1
1996,2004,31,1,1,3,1,1,1,2,4,2,3,2,3,3,-2,1,4,3
1996,2005,67,2,1,3,2,1,3,1,2,1,3,7,4,-5,4,2,6,2
1996,2006,59,1,1, ,2,1, ,2,1,1,2,6,3,-1,0, ,5,3
1996,2007,43,1,5,3,1,1,3,2,1,1,1,2,3,1,0,1,4,1
1996,2008,34,1,1,3,2,4,4,2,2,1,1,2,3,-1,-2, ,3,1
1996,2009,51,1,5,3,1,2,3,2,2,1,3,1,4,1,-1,1,2,3
1996,2010,25,1,5,3,1,3,3,2,4,1,3,3,2,1,0, ,5,2
1996,2012,54,2,1,3,2,3,4,2,1,1,2,5,2,-5,-1,2,6,3
1996,2014,37,1,1,2,1,4,3,2,1,1,3,6,3,-1,1,2,4,3
1996,2015,47,1,1,4,1,4,4,1,2,1,1,3,2,1,-1,1,4,3
1996,2016,68,2,1,3,1,4,2,2,1,3,2,7,4,-3,5,2,6,3
1996,2017,60,2,4,3,1,4,3,1,4,1,2,1,4,4,-5,1,3,3
1996,2018,53,2,5,2,1,4,4,2,4,1,2,3,2,1,-1,1,3,2
1996,2019,34,1,1,2,2,4,3,2,1,1,3,7,4,-3,4,2,6,1
1996,2020,67,1,4,2,3,4,2,2,1,3,3,1,4,4,-2,1,2,1
1996,2021,41,1,1,4,2,1, ,2,1,1,1,5,2,-2,0,2,5,2
1996,2022,25,1,1,3,2,3,3,2,1,4,1,1,4,4,-3,1,3,1
1996,2023,54,1,1,4,2,1,4,2,2,2,1,7,4,-3,-1,2,7,1
1996,2029,46,1,1,2,3,2,4,2,1,1,3,2,3,0,-1,1,6,2
1996,2030,38,2,5,3,1,3,3,2,4,1,1,1,4,4,-1,1,2,1
1996,2031,37,1,1,3,1,1,3,2,2,2,2,1,4,2,-5, ,2,1
1996,2033,47,1,1,4,1,4,4,2,4,3,1,2,3,1,-2,1,3,1
1996,2034,58,2,1,2,2,4,2,2,2,5,1,2,3,1,-2,1,3,1
1996,2036,47,2,1,4,1,4,2,2,1,2,1,1,4,3,-3,1,3,3
1996,2037,45,1,1,3,1,4,5,2,4,1,2,3,2,0,-5,1,2,2
1996,2038,40,1,1,3,1,4,3,2,1,2,3,2,3,1,-5,1,3,1
1996,2039,28,2,2,2,1,3,1,2,1,2,3,2,3,5,-1, ,2,1
1996,2040,29,1,1,3,3,3,3,2,1,1,3,7,4,-2,3,2,6,1
1996,2043,52,1,1,4,2,1,5,1,2,1,1,7,4,-2,5,2,6,1
1996,2044,70,2,1,2,3,3,2,1,1,1,6,1,4,1,-1,1,4,2
1996,2045,38,2,1,3,3,1,4,1,2,1,3,5,2,2,-2,1,2,3
1996,2046,46,1,1,4,2,4,3,1,1,1,3,3,2,3,-1,1,4,1
1996,2047,40,2,1,4,2,4,5,2,4,3,1,7,4,-5,5,2,6,1
1996,2048,35,1,1,3,2,4,4,2,4,1,2,2,3,0,1,1,3,2
1996,2049,69,1,1,2,1,3,2,2,1,1,1,6,3,-1,4,2,4,2
1996,2050,41,2,1,2,1,3,3,2,1,1,2,7,4,-2,3,2,6,2
1996,2051,76,2,1,2,1,3,4,2,2,5,2,7,4,-5,5,2,4,1
1996,2052,62,1,1,4,2,3, ,2,2,1,1,1,4,0,-2, ,2,2
1996,2053,39,1,1,4,3,3,4,2,2,1,1,2,3,0,-3,1,3,1
1996,2054,36,2,2,2,2,3,2,2, ,5,3,4,1,5,-1,1,6,1
1996,2055,63,2,4,1,2,3,1,2,1,3,3,1,4,4,-3,1,2,3
1996,2056,37,2,5,3,1,3,3, ,1,1,6,2,3,4,-1, ,6,1
1996,2057,23,1,1,2,2,3,3,2,1,1,3,5,2,-3,1,2,2,1
1996,2058,36,2,1,4,2,3,5,2,1,1,6,7,4,-5,2,2,6,2
1996,2059,44,1,1,4,2,3,4,2,2,1,1,6,3,-1,1, ,6,1
1996,2060,46,1,1,4,3,3,5,2,2,1,2,5,2,-3,1,2,5,2
1996,2061,38,1,5,2,3,3,2,2,1,1,5,6,3,-4,1,2,7,1
1996,2062,35,1,1,3,3,4,4,1,1,3,3,7,4,-2,2,2,6,2
1996,2063,78,1,1,4,2,2,3,2,2,5,3,1,4,-2,3,2,6,1
1996,2064,39,2,1,2,1,2,4,1,2,1,2,5,2,-1,1, ,7,1
1996,2066,43,1,1,4,2,4,4,2,1,1,1,6,3,-2,0, ,5,1
1996,2067,61,2,1,4,2,3,5,2,1,1,1,4,1,-1,1,2,4,1
1996,2068,30,2,1,2,3,2,3,1,1,1,3,1,4,4,-5, ,2,3
1996,2070,22,2,1,3,2,2,2,2,1,2,3,6,3,0,0,1,2,1
1996,2071,49,1,1,4,1,3,4,2,1,1,2,7,4,0,3,2,6,3
1996,2073,26,1,2,2,1,3,1,2,2,2,3,5,2,0,0, ,3,1
1996,2074,77,2,1,2,1,4,1,2,1,5,6,6,3,-1,4,2,2,3
1996,2075,81,2,1,3,1,4,4,2,1,5,1,7,4,-5,5,2,6,3
1996,2076,50,1,1,4,2,4,5,2,1,1,1,7,4,-4,4,2,5,2
1996,2077,49,1,4,4,2,4,5,2,1,1,1,7,4,-4,5,2,6,1
1996,2078,34,2,1,4,2,4,4,2,4,1,1,7,4,-5,5,2,6,2
1996,2079,49,2,1,4,2,4,4,2,1,3,1,7,4,-5,5,2,6,2
1996,2080,54,2,1,3,2,4,5,2,4,1,1,6,3,0,3,2,5,1
1996,2081,62,2,1,4,2,4,3,2,1,2,1,7,4,2,5,2,5,2
1996,2082,41,1,1,4,2,4,4,2,4,1,1,4,1,0,-4,2,4,1
1996,2084,51,2,2,2,1,4,2,2,1,5,2,2,3,5,-4,1,5,1
1996,2085,26,2,1,3,2,4, ,1,1,1,2,6,3,4,-5,1,2,1
1996,2086,26,2,2,2,1,4,1,1,2,2,3,3,2,1,-4, ,3,1
1996,2087,43,1,4,2,1,4, ,1,2,1,1,3,2,1,0,1,3,3
1996,2088,74,2,1,4,2,4,3,2,1,5,1,6,3,1,1,2,3,2
1996,2089,56,1,1,2,3,4,2,2,1,1,2,7,4,-1,2,2,6,1
1996,2090,27,2,1,4,2,1,3,2,1,1,1,7,4,-1,3,2,6,2
1996,2091,38,2,1,3,2,4,4,2,1,2,3,6,3,-1,1, ,4,1
1996,2092,46,1,1,3,2,4,5,2,1,1,3,7,4,-1,1,2,6,1
1996,2094,32,1,1,4,2,4,4,1,2,1,1,3,2,2,1, ,3,1
1996,2098,27,2,1,2,2,4,4,1,1,1,1,2,3,2,-1,1,4,1
1996,2100,51,2,1,2,2,4,2,2,1,3,3,5,2,-2,3, ,4,3
1996,2101,35,2,1,3,2,4,3,2,3,4,1,1,4,4,1,1,3,1
1996,2102,31,1,1,4,1,2,4,2,2,1,2,6,3,-1,2,2,4,1
1996,2104,48,1,1,4,3,1,3,2,1,2,3,3,2,1,0,1, ,3
1996,2105,67,2,1,2,3,3,2,2,1,1,3,1,4,2,-2,1, ,1
1996,2107,44,2,2,2,3,3,1,2,1,7,3,4,1,0,-2, , ,1
1996,2109,34,1,2,2,3,3, ,2,3,1,3,5,2,1,0, ,5,3
1996,2110,69,2,1,1,2,2,3,2,2,1,3,4,1,-2,2,2,6,2
1996,2112,56,1,2,2,2,1,4,2,1,1,3,1,4,1,0, ,6,1
1996,2114,31,2,2,3,2,1,3,1,4,1,2,4,1,2,-1,1,6,1
1996,2115,27,2,2,2,2,1,2,2,4,1,2,4,1,5,0,1,6,3
1996,2116,72,1,1,2,3,3,2,1,1,1,3,1,4,1,-2,1,4,3
1996,2119,20,1,4,3,3,3, ,2,2,2,1,7,4,0,1, ,7,1
1996,2121,38,2,2,2,1,2,2,2,1,4,2,1,4,2,-2, ,1,1
1996,2122,51,2,2,3,2,1,4,1,1,2,2,1,4,3,-2,1,2,3
1996,2125,33,2,1,4,2,3,3,2,3,2,1,2,3,0,0,1,3,1
1996,2126,30,2,1,4,2,3,4,2,2,2,1,6,3,-1,-1, ,5,1
1996,2127,75,1,1,4,2,3,3,2,1,1,1,6,3,2,2,2,5,2
1996,2128,42,2,3,4,2,3,4,2,4,1,6,1,4,2,-1,1,3,1
1996,2129,56,1,1,4,2,3,4,2,1,1,1,2,3,5,4,1,2,1
1996,2132,67,2,1,3,2,4,4,2,1,5,2,2,3,3,-3,1,3,3
1996,2134,32,1,1,4,2,1,3,2,2,2,1,6,3,-1,3,2,6,2
1996,2135,71,2,1,4,3,3,3,2,1,1,1,6,3,3,-1,2,5,2
1996,2136,72,2,1,2,3,3, ,2,1,5,2,2,3,2,0,1,4,2
1996,2137,67,2,1,2,2,3,1,2,1,3,3,2,3,3,0, ,2,2
1996,2138,23,2,2,2,2,1,4,2,4,2,3,2,3,2,0, ,6,1
1996,2139,30,1,5,2,2,1,3,2,1,4,3,2,3,0,0, , ,3
1996,2140,51,1,2,2,2,1,3,1,1,1,3,3,2,3,-1, ,4,2
1996,2141,58,1,1,4,2,1,4,2,2,1,1,2,3,0,-1,1,4,2
1996,2142,27,2,1,3,2,1, ,2,4,7,1,2,3,1,0, ,2,2
1996,2144,43,2,1,4,2,1,3,2,2,5,1,2,3,0,-1,1,5,3
1996,2145,71,2,1,4,2,1,3,2,2,2,1,3,2,3,-5,1,2,2
1996,2147,21,1,1,3,1,2,3,1,4,2, ,7,4,-1,2,2,6,3
1996,2148,43,2,1,4,1,2,4,2,2,1,1,3,2,2,-2,1,5,1
1996,2149,47,1,5,1,1,3,1,2,2,1,3,1,4,2,-1,1,2,1
1996,2150,51,2,5,2,1,3,3,1,1,1,1,1,4,2,-2, ,4,3
1996,2151,40,2,1,2,2,3,3,1,1,1,3,6,3,0,0,1,6,1
1996,2153,40,1,1,4,2,1,4,2,1,1,1,6,3,-5,-1,2,6,3
1996,2154,75,1,1,4,2,2,3,2,1,1,1,6,3,0,0, ,6,1
1996,2156,42,2,1,4,2,3,4,2,1,1,1,6,3,0,0,1,5,1
1996,2157,62,1,1,4,2,3,5,2,1,1,1,6,3,1,1,2,5,1
1996,2158,49,1,1,4,3,3,5,2,2,1,3,4,1,0,-2, ,4,1
1996,2159,55,1,1,4,2,3,4,2,1,1,1,7,4,-3,3,2,6,2
1996,2160,44,2,1,4,2,1,4,2,1,1,1,3,2,2,-2,1,2,2
1996,2161,24,2,1,4,3,3,4,2,1,1,1,7,4,-3,5,2,7,3
1996,2162,49,2,5,3,3,3,4,2, ,1,2,6,3,-1,0,2,6,1
1996,2163,57,2,1,4,3,4,3,2,1,1,3,1,4,4,-3,1,3,1
1996,2164,55,1,1,4,3,3,4,2,1,1,1,6,3,-2,1,2,6,1
1996,2166,73,1,1,3,2,3,2,2,1,5,1,5,2,1,1,1,5,2
1996,2167,32,2,1,4,2,3,4,2,1,1,2,3,2,0,0,1,4,1
1996,2168,32,2,1,3,1,4,2,2,1,1,6,3,2,0,-2, ,3,1
1996,2169,30,1,1,4,1,3,3,2,4,2,1,1,4,1,1,1,2,1
1996,2171,35,2,4,3,3,4,3,2,1,1,2,2,3,1,-1,1,3,1
1996,2172,37,1,3,4,1,1,3,2,1,1,1,2,3,-1,0,2,5,1
1996,2173,32,2,1,2,1,3,4,1,1,1,2,2,3,0,-3, ,5,1
1996,2174,42,1,1,4,3,3,3,2,1,3,2,7,4,-2,3,2,6,3
1996,2176,44,2,3,4,1,3, ,2,2,1,1,6,3,1,2,2,5,2
1996,2177,47,1,1,4,3,2,4,2,1,1,1,6,3,-1,3,2,6,1
1996,2178,31,1,1,3,3,1,4,1,1,1,1,6,3,0,1,1,5,1
1996,2179,38,2,1,4,3,1,5,2,2,1,1,6,3,-4,4,2,4,3
1996,2180,36,1,1,4,2,1,4,2,1,1,1,7,4,-2,2,2,6,2
1996,2181,37,2,2,3,2,1,1,2,2,1,1,1,4,2,-2,1,7,1
1996,2182,84,2,1,3,1,3,1,2,2,5,2,7,4,-1,4,2,6,3
1996,2183,34,1,1,4,1,4,5,2,4,2,1,5,2,-2,1, ,7,1
1996,2184,41,2,1,3,2,4,3,2,2,2,2,1,4,4,0,1,3,1
1996,2185,47,2,1,2,3,3,4,1,1,1,2,3,2,-2,-1,1,3,2
1996,2186,39,2,1,3,1,3,3,2,1,2,2,1,4,2,-2,1,2,1
1996,2187,27,1,2,3,2,3,4,2,1,7,2,3,2,1,-4,1,5,1
1996,2188,59,1,1,2,1,2,1,1,1,3,3,7,4,1,1, ,6,2
1996,2189,49,1,1,4,1,2,3,2,1,1,1,7,4,-2,2,2,6,1
1996,2190,70,2,1,3,1,2,1,2,2,5,2,6,3,-1,3,2,4, 
1996,2191,71,1,1,2,1,2,2,2,1,3,3,4,1,0,0, ,6,3
1996,2192,53,2,1,2,1,2,2,2,1,5,3,1,4,-1,3, ,4,2
1996,2194,27,1,1,4,1,3,2,2,3,2,2,4,1,1,-3,1,2,3
1996,2195,30,1,1,4,2,3,4,2,2,2,1,7,4,-2,5,2,6,1
1996,2196,40,2,5,4,2,4,1,2,1,4,3,1,4,4,-3, ,4,3
1996,2197,37,1,1,3,2,3, ,2,1,1,1,6,3,-2,-2, ,4,1
1996,2198,77,2,1,1,3,2,2,2,1,5,3,3,2,1,-2, ,2,3
1996,2199,58,2,1,4,3,2,3,2,1,1,2,7,4,-3,3,2,6,2
1996,2200,35,2,1,3,3,2,3,2,1,1,1,6,3,-1,0, ,6,1
1996,2201,49,2,1,2,3,2,3,2,1,1,2,2,3,1,-1, ,6,1
1996,2202,28,1,1,2,3,2,2,2,1,1,5,6,3,-3,2,2,6,1
1996,2203,47,1,1,2,3,2,3,2,1,1,2,4,1,-2,0,2,6,2
1996,2204,77,1,1,4,2,4,5,2,4,1,1,7,4,-2,1,2,6,2
1996,2205,38,1,1,3,1,4,4,2,4,1,1,6,3,0,0, ,3,1
1996,2206,28,2,1,2,1,4,2,2,1,4,2,6,3,0,0, ,3,3
1996,2207,47,2,1,3,1,4,2,2,2,3,1,2,3,1,-2, ,2,1
1996,2208,34,1,5,3,1,4,1,2,4,3,1,1,4,3,-4,1,2,1
1996,2209,48,2,5,3,2,4,1,2,1,3, ,6,3,3,4,2, ,1
1996,2210,56,1,1,2,2,4,4,2,2,1,1,7,4,4,-4, ,6,3
1996,2211,38,1,1,4,2,3, ,2,1,1,1,7,4,-3,2,2,6,2
1996,2212,26,1,2,3,2,3,3,2,2,2,2,6,3,0,1, ,5,1
1996,2213,87,2,1,4,1,4, ,2,4,5,1,6,3,-4,2, ,4,1
1996,2214,67,2,1,4,3,3,4,2,1,1,2,6,3,0,0,2,4,1
1996,2215,37,2,1,3,2,3,3,1,1,3,1,3,2,1,0,1,3,1
1996,2216,69,1,1,3,1,4,4,2,2,1,2,6,3,5,1,1,4,1
1996,2217,82,2,1,3,1,4,3,2,1,5,2,7,4,5,-2,1,6,3
1996,2218,83,1,1,2,1,4,2,2,1,5,3,6,3,-3,3,2,5,2
1996,2219,73,2,1,2,1,4,3,2,1,5,2,3,2,0,-1,2,5,2
1996,2220,73,1,1,2,1,4,3,2,4,3, ,7,4,-5,0,2,6,3
1996,2221,58,2,1,2,1,4,3,2,1,1,2,1,4,3,-1,1,3,1
1996,2222,28,2,1,4,2,3,3,2,1,2,1,4,1,0,-2,2,4,1
1996,2223,41,1,1,4,2,3,4,2,1,2,1,6,3,1,2,2,5,2
1996,2224,30,1,1,4,2,3,3,2,1,2,1,7,4,1,-1,1,5,2
1996,2225,35,2,3,4,1,4,4,2,2,1,1,6,3,-1,5,2,5,1
1996,2227,25,1,1,3,3,3,3,2,1,2,1,5,2,-1,-2,2,5,1
1996,2228,30,1,1,3,2,4,4,1,2,1,2,7,4,-2,3, ,6,1
1996,2230,38,2,5,2,2,4,3,2,1,1,3,2,3,-3,1, ,4,3
1996,2231,35,1,1,3,2,4,2,2,4,2,3,1,4,3,-1, ,2,1
1996,2234,21,2,5,2,2,4,3,2,2,1,3,1,4,3,-3, ,4,1
1996,2235,76,1,1,3,1,2,3,2,1,1,2,6,3,-2,2,2,4,2
1996,2236,29,2,1,4,1,4,3,2,1,3,1,4,1,0,0, ,4,3
1996,2237,39,2,1,2,1,4,3,2,1,1,2,7,4,0,-1,2,6,3
1996,2238,30,1,1,4,1,4,4,1,1,1,3,6,3,0,0,1,4,1
1996,2240,74,2,5,3,2,4,3,2,2,3,1,1,4,2,0,1,4,2
1996,2241,74,2,1,3,2,4,3,2,2,5,2,5,2,-3,-1,2,6,3
1996,2242,49,1,1,4,1,4,4,2,1,1,1,6,3,-1,1, ,5,2
1996,2243,48,2,1,2,1,4,4,2,4,1,2,3,2,2,-3, ,6,2
1996,2244,41,1,1,4,1,4,5,2,1,1,1,7,4,0,-3,1,6,1
1996,2245,40,1,1,4,1,4,3,2,1,1,1,7,4,-1,2,2,5,1
1996,2246,35,2,1,3,1,4,2,2,1,3,1,6,3,-1,2,1,6,3
1996,2247,79,2,1,4,1,4,3,2,1,5,2,7,4,2,-1,2,5,2
1996,2248,34,1,1,4,1,4,2,2,1,2,3,7,4,-4,-1, ,6,1
1996,2249,42,2,5,2,1,4,2,2,2,3,3,1,4,2,0,1,5,1
1996,2250,48,1,1,2,1,4,3,2,2,1,2,1,4,5,-5,1,3,1
1996,2252,60,2,1,2,1,4,3,2,2,5,2,7,4,-2,3,2,4,2
1996,2253,85,2,1,2,1,4,2,2,1,5,3,2,3,3,-2,1,4,2
1996,2254,25,2,1,2,1,4,3,2,2,1,3,2,3,3,0, ,6,3
